Kecamatan,Kamar Tidur,Kamar Mandi,Luas Tanah (m²),Luas Bangunan (m²),Sertifikat,Daya Listrik (watt),Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Hadap,Terjangkau Internet,Lebar Jalan (m),Sumber Air,Hook,Kondisi Properti,Aksesibilitas,NJOP (Rp/m²),Tingkat Keamanan,Sewa per Bulan (Rp),Jenis Zona
Sawahan,2,1,78,101,HGB,2200,2,0,Unfurnished,3,Selatan,Tidak,8,PDAM,Tidak,Bagus,Dekat Sekolah,219431,3,26700000,Komersial
Sawahan,1,4,179,213,SHM,2200,1,2,Furnished,2,Barat,Ya,7,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,221864,4,77050000,Perumahan
Sawahan,4,1,185,30,HGB,1300,2,2,Semi-Furnished,1,Utara,Ya,8,PDAM,Ya,Baru,Dekat Sekolah,211670,3,9300000,Komersial
Sawahan,5,1,447,41,AJB,1300,1,1,Semi-Furnished,3,Barat,Tidak,5,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,203270,2,14100000,Perumahan
Sawahan,1,4,186,161,HGB,1300,0,0,Furnished,3,Timur,Tidak,10,Air Tanah,Ya,Bagus,Dekat Pusat Kota,241583,5,74500000,Campuran
Sawahan,4,2,65,158,AJB,2200,0,0,Furnished,1,Utara,Tidak,4,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,245603,5,43900000,Campuran
Sawahan,2,1,52,100,AJB,2200,2,1,Semi-Furnished,1,Utara,Tidak,6,Sumur,Tidak,Baru,Dekat Sekolah,235412,4,21050000,Komersial
Sawahan,3,4,513,205,SHM,2200,2,0,Semi-Furnished,3,Selatan,Ya,4,PDAM,Tidak,Bagus,Dekat Pusat Kota,246321,5,127500000,Campuran
Sawahan,2,2,562,433,AJB,4400,1,1,Semi-Furnished,1,Utara,Tidak,7,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,232200,5,97600000,Perumahan
Sawahan,4,4,421,240,HGB,4400,2,2,Semi-Furnished,3,Selatan,Tidak,8,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,245397,5,129800000,Komersial
Sawahan,6,4,187,170,AJB,1300,2,1,Furnished,2,Timur,Ya,6,Sumur,Ya,Bagus,Dekat Sekolah,225879,5,96000000,Komersial
Sawahan,5,3,117,58,AJB,900,2,1,Furnished,2,Utara,Tidak,11,Sumur,Tidak,Bagus,Dekat Sekolah,213602,5,22450000,Perumahan
Sawahan,6,2,215,240,HGB,3500,0,0,Furnished,2,Utara,Tidak,2,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,242165,5,139850000,Campuran
Sawahan,4,4,65,65,HGB,1300,2,2,Semi-Furnished,1,Selatan,Ya,5,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,203644,2,14050000,Perumahan
Sawahan,1,1,220,192,SHM,1300,0,0,Furnished,2,Selatan,Tidak,6,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,222286,5,38400000,Perumahan
Sawahan,4,2,74,52,SHM,1300,0,1,Semi-Furnished,3,Timur,Ya,9,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,228906,3,18550000,Komersial
Sawahan,4,4,188,209,SHM,2200,2,0,Unfurnished,3,Timur,Ya,2,PDAM,Tidak,Bagus,Dekat Pusat Kota,220093,5,105100000,Perumahan
Sawahan,2,3,560,368,AJB,4400,0,0,Unfurnished,3,Barat,Tidak,5,Sumur,Tidak,Baru,Dekat Sekolah,222277,5,190500000,Campuran
Sawahan,5,3,453,335,HGB,2200,0,2,Unfurnished,3,Selatan,Tidak,7,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,240311,5,151450000,Komersial
Sawahan,5,3,323,346,AJB,3500,2,0,Furnished,2,Selatan,Tidak,6,Sumur,Tidak,Bagus,Dekat Jalan Raya,232806,4,214650000,Campuran
Sawahan,5,1,167,40,AJB,900,0,1,Furnished,2,Selatan,Ya,6,Air Tanah,Tidak,Bagus,Dekat Sekolah,213046,2,15950000,Campuran
Sawahan,3,1,80,123,AJB,1300,0,0,Unfurnished,3,Utara,Ya,2,Sumur,Tidak,Baru,Dekat Sekolah,228456,4,35450000,Perumahan
Sawahan,2,4,511,36,AJB,900,0,0,Furnished,3,Timur,Tidak,10,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,202133,2,13300000,Campuran
Semampir,2,1,209,299,HGB,4400,1,2,Semi-Furnished,2,Selatan,Tidak,12,Sumur,Tidak,Butuh Renovasi,Dekat Jalan Raya,181343,5,50950000,Perumahan
Semampir,1,1,164,42,HGB,1300,2,0,Furnished,3,Utara,Tidak,7,Sumur,Tidak,Bagus,Dekat Jalan Raya,179510,3,10650000,Campuran
Semampir,2,2,167,49,HGB,1300,1,2,Unfurnished,1,Selatan,Ya,2,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,180034,3,6150000,Campuran
Semampir,3,1,66,138,SHM,1300,0,2,Semi-Furnished,3,Timur,Ya,2,PDAM,Tidak,Baru,Dekat Sekolah,181867,5,40250000,Komersial
Semampir,1,2,461,301,AJB,3500,2,0,Furnished,3,Selatan,Ya,2,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,168319,4,89650000,Komersial
Semampir,1,1,256,209,SHM,3500,0,0,Semi-Furnished,3,Utara,Tidak,9,Air Tanah,Ya,Baru,Dekat Sekolah,191511,4,64900000,Komersial
Semampir,1,1,544,617,HGB,4400,0,1,Semi-Furnished,3,Timur,Tidak,11,PDAM,Tidak,Baru,Dekat Sekolah,203464,4,225200000,Perumahan
Semampir,6,1,533,107,SHM,1300,0,2,Furnished,1,Timur,Ya,4,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,170360,4,25100000,Campuran
Semampir,3,2,540,204,AJB,4400,2,2,Unfurnished,3,Timur,Ya,11,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,185688,5,49750000,Campuran
Semampir,2,2,44,55,SHM,1300,2,0,Furnished,2,Timur,Ya,2,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,177508,1,9100000,Campuran
Semampir,1,3,203,184,SHM,2200,1,1,Unfurnished,2,Timur,Tidak,6,PDAM,Tidak,Bagus,Dekat Pusat Kota,167610,4,36800000,Perumahan
Semampir,6,1,55,47,AJB,1300,0,0,Semi-Furnished,2,Selatan,Ya,10,Air Tanah,Ya,Baru,Dekat Jalan Raya,157448,4,18200000,Komersial
Semampir,2,3,422,172,HGB,2200,0,1,Semi-Furnished,3,Utara,Ya,6,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,185739,4,44050000,Perumahan
Semampir,6,3,389,111,HGB,2200,1,2,Semi-Furnished,2,Utara,Ya,4,Sumur,Ya,Bagus,Dekat Pusat Kota,178373,5,53850000,Komersial
Semampir,6,1,573,443,AJB,4400,2,0,Semi-Furnished,2,Utara,Tidak,11,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,181655,5,171350000,Perumahan
Semampir,5,2,321,233,SHM,3500,2,0,Unfurnished,3,Utara,Ya,12,Sumur,Ya,Bagus,Dekat Pusat Kota,194454,5,100150000,Perumahan
Semampir,3,4,110,130,SHM,1300,0,0,Unfurnished,3,Selatan,Tidak,10,PDAM,Ya,Baru,Dekat Jalan Raya,161708,5,47050000,Campuran
Semampir,1,4,299,365,HGB,3500,0,2,Furnished,2,Barat,Ya,11,PDAM,Tidak,Bagus,Dekat Pusat Kota,186593,5,148000000,Campuran
Semampir,2,2,439,537,AJB,4400,1,1,Unfurnished,1,Timur,Ya,4,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,200516,5,137100000,Campuran
Semampir,1,4,585,455,SHM,5500,2,2,Furnished,2,Timur,Ya,7,Sumur,Tidak,Baru,Dekat Pusat Kota,196381,5,219800000,Campuran
Semampir,3,1,136,228,SHM,4400,1,1,Semi-Furnished,2,Barat,Tidak,11,Sumur,Tidak,Bagus,Dekat Jalan Raya,177740,5,53300000,Campuran
Semampir,4,2,275,220,HGB,2200,0,0,Unfurnished,1,Timur,Tidak,6,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,186502,5,45050000,Perumahan
Semampir,4,1,97,100,AJB,1300,1,0,Semi-Furnished,1,Selatan,Ya,5,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,162999,4,21300000,Komersial
Semampir,3,1,305,98,HGB,900,1,1,Unfurnished,1,Selatan,Tidak,4,PDAM,Tidak,Bagus,Dekat Pusat Kota,157733,2,19950000,Komersial
Semampir,4,3,386,336,AJB,3500,1,2,Furnished,3,Utara,Tidak,3,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,180070,5,128800000,Campuran
Semampir,6,3,354,49,AJB,1300,1,1,Unfurnished,2,Barat,Tidak,8,PDAM,Tidak,Bagus,Dekat Sekolah,184288,4,14200000,Perumahan
Semampir,1,3,459,180,HGB,1300,1,0,Unfurnished,1,Barat,Ya,2,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,185926,5,23850000,Perumahan
Semampir,2,3,108,97,AJB,900,0,1,Unfurnished,3,Utara,Tidak,12,Sumur,Tidak,Bagus,Dekat Pusat Kota,191652,5,22950000,Campuran
Semampir,4,3,44,82,SHM,1300,1,1,Furnished,2,Utara,Tidak,6,PDAM,Tidak,Bagus,Dekat Jalan Raya,158122,5,28000000,Campuran
Semampir,2,4,56,112,AJB,2200,2,1,Unfurnished,3,Timur,Tidak,6,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,172037,3,19600000,Perumahan
Semampir,3,4,560,296,HGB,2200,1,0,Furnished,1,Barat,Ya,4,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,177294,5,81300000,Campuran
Semampir,4,1,594,87,HGB,900,2,1,Semi-Furnished,2,Utara,Ya,3,Air Tanah,Tidak,Baru,Dekat Pusat Kota,170069,5,30100000,Campuran
Simokerto,5,3,133,160,HGB,1300,0,2,Semi-Furnished,1,Selatan,Tidak,5,Sumur,Ya,Baru,Dekat Pusat Kota,200966,4,62250000,Perumahan
Simokerto,3,4,225,291,SHM,2200,2,2,Semi-Furnished,3,Barat,Tidak,8,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,182076,5,104500000,Campuran
Simokerto,2,2,418,193,SHM,1300,1,1,Furnished,2,Barat,Tidak,12,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,191998,5,45050000,Perumahan
Simokerto,1,2,185,117,AJB,1300,0,2,Furnished,1,Selatan,Ya,5,Air Tanah,Tidak,Bagus,Dekat Pusat Kota,173959,5,27200000,Komersial
Simokerto,3,2,369,59,AJB,1300,1,0,Furnished,2,Barat,Ya,3,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,175944,3,12800000,Perumahan
Simokerto,1,1,365,192,AJB,1300,0,1,Furnished,2,Utara,Ya,6,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,190651,4,33050000,Komersial
Simokerto,4,1,158,143,HGB,1300,0,0,Furnished,1,Timur,Ya,9,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,189888,4,32600000,Campuran
Simokerto,4,1,114,210,AJB,2200,2,2,Furnished,1,Selatan,Ya,12,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,210463,5,44850000,Campuran
Simokerto,4,4,199,166,AJB,1300,2,0,Furnished,3,Timur,Ya,5,PDAM,Ya,Bagus,Dekat Pusat Kota,185251,5,87500000,Campuran
Simokerto,2,1,96,70,HGB,1300,2,0,Furnished,2,Selatan,Ya,12,Air Tanah,Ya,Baru,Dekat Pusat Kota,177377,3,19350000,Campuran
Simokerto,5,3,96,153,SHM,2200,2,2,Furnished,2,Utara,Ya,10,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,184313,5,48100000,Campuran
Simokerto,5,1,111,209,SHM,4400,0,0,Furnished,1,Barat,Ya,3,PDAM,Tidak,Bagus,Dekat Pusat Kota,206854,5,75450000,Perumahan
Simokerto,5,2,362,197,AJB,1300,0,0,Semi-Furnished,3,Utara,Ya,5,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,199107,5,80150000,Campuran
Simokerto,6,1,552,238,SHM,4400,1,0,Unfurnished,1,Timur,Tidak,2,PDAM,Tidak,Baru,Dekat Sekolah,202334,4,70650000,Campuran
Simokerto,2,2,206,110,AJB,2200,1,1,Semi-Furnished,3,Barat,Ya,11,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,177601,3,26400000,Perumahan
Simokerto,6,4,283,157,SHM,2200,0,2,Furnished,2,Timur,Tidak,7,Air Tanah,Ya,Bagus,Dekat Pusat Kota,205407,5,109500000,Campuran
Simokerto,6,1,48,139,SHM,1300,1,1,Unfurnished,1,Barat,Tidak,3,PDAM,Ya,Butuh Renovasi,Dekat Jalan Raya,201139,4,25900000,Perumahan
Simokerto,5,4,325,401,SHM,5500,2,2,Semi-Furnished,2,Utara,Ya,9,Sumur,Ya,Butuh Renovasi,Dekat Pusat Kota,202559,5,187150000,Campuran
Simokerto,3,3,581,180,HGB,1300,2,1,Semi-Furnished,2,Barat,Tidak,7,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,190147,5,52700000,Komersial
Simokerto,6,4,222,143,SHM,1300,2,2,Furnished,1,Barat,Ya,9,PDAM,Tidak,Baru,Dekat Jalan Raya,202531,5,74950000,Perumahan
Simokerto,2,1,105,192,SHM,2200,0,0,Semi-Furnished,1,Utara,Ya,2,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,200439,5,39800000,Komersial
Simokerto,2,1,246,172,AJB,2200,0,1,Furnished,2,Utara,Ya,6,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,208070,5,32500000,Campuran
Simokerto,3,1,160,121,SHM,2200,1,0,Furnished,1,Selatan,Tidak,11,Sumur,Tidak,Baru,Dekat Pusat Kota,199478,4,36800000,Campuran
Simokerto,2,1,485,153,SHM,1300,0,0,Furnished,2,Selatan,Tidak,10,PDAM,Tidak,Bagus,Dekat Pusat Kota,179076,5,44700000,Perumahan
Simokerto,1,1,577,193,HGB,2200,1,0,Unfurnished,2,Selatan,Ya,10,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,206660,5,32450000,Perumahan
Simokerto,2,4,579,467,SHM,6600,2,0,Unfurnished,3,Barat,Ya,4,Air Tanah,Tidak,Butuh Renovasi,Dekat Sekolah,185950,5,193050000,Komersial
Simokerto,2,1,71,92,AJB,1300,2,1,Semi-Furnished,2,Barat,Ya,9,Air Tanah,Ya,Baru,Dekat Sekolah,177546,4,17150000,Perumahan
Simokerto,1,3,502,447,SHM,5500,2,0,Furnished,1,Barat,Ya,6,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,213652,5,97450000,Perumahan
Simokerto,3,1,285,197,SHM,2200,0,1,Furnished,3,Utara,Tidak,3,Sumur,Tidak,Baru,Dekat Pusat Kota,209618,5,76700000,Perumahan
Simokerto,1,4,572,362,AJB,4400,2,2,Semi-Furnished,1,Barat,Ya,2,PDAM,Tidak,Bagus,Dekat Sekolah,179685,5,90550000,Komersial
Simokerto,4,3,43,114,SHM,1300,2,1,Semi-Furnished,3,Utara,Ya,11,PDAM,Ya,Baru,Dekat Jalan Raya,195109,4,62050000,Komersial
Simokerto,4,3,210,174,HGB,1300,2,1,Furnished,2,Timur,Tidak,9,PDAM,Tidak,Baru,Dekat Jalan Raya,201590,5,90950000,Campuran
Sukolilo,6,1,499,168,AJB,2200,1,0,Furnished,2,Utara,Tidak,3,Air Tanah,Tidak,Bagus,Dekat Jalan Raya,257823,5,103650000,Campuran
Sukolilo,3,2,244,319,HGB,3500,2,2,Unfurnished,1,Timur,Ya,3,Sumur,Ya,Bagus,Dekat Sekolah,251414,4,115300000,Komersial
Sukolilo,1,4,48,118,AJB,2200,1,0,Unfurnished,3,Barat,Tidak,5,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,250937,5,24550000,Perumahan
Sukolilo,6,2,99,118,AJB,1300,1,1,Semi-Furnished,2,Timur,Ya,11,Sumur,Ya,Baru,Dekat Pusat Kota,227240,4,77350000,Campuran
Sukolilo,6,4,250,290,AJB,2200,0,2,Semi-Furnished,1,Timur,Tidak,4,PDAM,Tidak,Baru,Dekat Jalan Raya,270362,5,221750000,Komersial
Sukolilo,6,1,308,321,HGB,3500,1,0,Semi-Furnished,2,Utara,Tidak,7,Sumur,Tidak,Bagus,Dekat Pusat Kota,274009,4,232850000,Komersial
Sukolilo,2,1,125,142,SHM,2200,2,0,Unfurnished,3,Timur,Tidak,5,Sumur,Tidak,Butuh Renovasi,Dekat Sekolah,239979,5,32550000,Campuran
Sukolilo,5,3,504,70,AJB,1300,2,0,Furnished,1,Selatan,Ya,11,Sumur,Ya,Baru,Dekat Pusat Kota,234871,5,43250000,Komersial
Sukolilo,5,4,584,205,AJB,2200,1,1,Furnished,3,Utara,Ya,6,Sumur,Ya,Baru,Dekat Jalan Raya,245664,5,233950000,Komersial
Sukolilo,1,3,571,428,SHM,4400,0,2,Semi-Furnished,3,Utara,Ya,12,PDAM,Tidak,Baru,Dekat Sekolah,255610,5,255300000,Campuran
Sukolilo,3,4,292,37,HGB,1300,0,1,Unfurnished,2,Barat,Tidak,12,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,249837,1,9100000,Perumahan
Sukolilo,5,3,440,477,HGB,5500,2,2,Semi-Furnished,1,Utara,Ya,6,Sumur,Tidak,Baru,Dekat Sekolah,294477,5,310400000,Perumahan
Sukolilo,3,3,484,252,SHM,3500,2,0,Unfurnished,2,Timur,Ya,9,PDAM,Ya,Baru,Dekat Jalan Raya,236035,4,146450000,Komersial
Sukolilo,3,3,432,475,HGB,6600,1,0,Semi-Furnished,1,Barat,Tidak,10,Sumur,Tidak,Bagus,Dekat Sekolah,291887,5,252850000,Komersial
Sukolilo,1,1,101,121,HGB,1300,0,0,Semi-Furnished,2,Barat,Tidak,5,PDAM,Tidak,Baru,Dekat Pusat Kota,230947,5,36650000,Perumahan
Sukolilo,6,4,332,86,SHM,1300,2,2,Semi-Furnished,1,Selatan,Tidak,10,PDAM,Ya,Baru,Dekat Sekolah,229383,4,51950000,Komersial
Sukolilo,2,2,495,215,AJB,2200,2,0,Semi-Furnished,3,Utara,Ya,3,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,232708,5,71400000,Campuran
Sukolilo,6,2,397,409,HGB,5500,0,1,Furnished,2,Timur,Tidak,9,Air Tanah,Tidak,Baru,Dekat Pusat Kota,270047,5,357800000,Komersial
Sukolilo,4,1,547,585,HGB,5500,2,2,Semi-Furnished,3,Selatan,Tidak,3,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,304448,5,320450000,Campuran
Sukolilo,4,2,326,373,SHM,2200,2,1,Semi-Furnished,3,Utara,Ya,11,PDAM,Tidak,Baru,Dekat Pusat Kota,290363,5,313000000,Komersial
Sukolilo,2,2,116,212,HGB,2200,0,0,Unfurnished,1,Timur,Ya,5,PDAM,Tidak,Bagus,Dekat Jalan Raya,236370,5,59100000,Campuran
Sukolilo,1,4,160,214,AJB,4400,2,1,Semi-Furnished,2,Timur,Tidak,2,PDAM,Ya,Baru,Dekat Sekolah,270167,5,72600000,Perumahan
Sukolilo,6,1,128,197,AJB,2200,1,1,Semi-Furnished,2,Barat,Tidak,12,Sumur,Ya,Bagus,Dekat Pusat Kota,247947,5,105200000,Komersial
Sukolilo,3,3,51,76,SHM,1300,0,1,Furnished,1,Selatan,Tidak,5,Sumur,Tidak,Bagus,Dekat Sekolah,254653,4,23650000,Campuran
Sukolilo,5,3,550,272,AJB,4400,2,1,Furnished,3,Timur,Ya,5,PDAM,Tidak,Baru,Dekat Jalan Raya,277456,4,275500000,Campuran
Sukolilo,2,1,153,208,AJB,2200,0,1,Unfurnished,2,Utara,Tidak,3,PDAM,Ya,Baru,Dekat Jalan Raya,265840,4,53850000,Perumahan
Sukolilo,4,2,69,56,HGB,1300,2,1,Unfurnished,2,Barat,Tidak,4,Sumur,Tidak,Baru,Dekat Sekolah,225954,5,20500000,Komersial
Sukolilo,5,2,491,564,AJB,6600,2,2,Furnished,2,Barat,Tidak,3,PDAM,Tidak,Bagus,Dekat Jalan Raya,258460,5,379000000,Perumahan
Sukolilo,2,1,426,142,SHM,2200,1,0,Semi-Furnished,3,Timur,Ya,12,Air Tanah,Ya,Bagus,Dekat Pusat Kota,230446,5,78000000,Komersial
Sukolilo,3,3,75,74,SHM,900,2,0,Furnished,1,Selatan,Tidak,6,Sumur,Ya,Baru,Dekat Sekolah,242027,3,28550000,Perumahan
Sukolilo,5,1,421,301,SHM,2200,1,0,Unfurnished,3,Selatan,Tidak,8,Air Tanah,Tidak,Baru,Dekat Pusat Kota,275843,4,213700000,Campuran
Sukolilo,2,3,59,54,AJB,900,2,1,Furnished,2,Barat,Ya,11,Sumur,Tidak,Butuh Renovasi,Dekat Pusat Kota,239815,3,17300000,Campuran
Sukomanunggal,6,4,290,146,SHM,2200,0,1,Semi-Furnished,3,Utara,Tidak,5,PDAM,Tidak,Butuh Renovasi,Dekat Sekolah,213549,5,73200000,Perumahan
Sukomanunggal,4,1,542,491,SHM,4400,2,0,Semi-Furnished,2,Selatan,Ya,10,Sumur,Ya,Butuh Renovasi,Dekat Sekolah,227235,5,205350000,Campuran
Sukomanunggal,5,4,156,163,AJB,2200,2,2,Unfurnished,3,Utara,Ya,10,PDAM,Tidak,Butuh Renovasi,Dekat Jalan Raya,215631,5,56150000,Komersial
Sukomanunggal,4,2,251,259,AJB,2200,2,0,Unfurnished,3,Utara,Tidak,8,Sumur,Ya,Bagus,Dekat Pusat Kota,217971,5,133750000,Komersial
Sukomanunggal,1,1,299,216,SHM,2200,1,2,Semi-Furnished,1,Selatan,Ya,8,Sumur,Ya,Baru,Dekat Pusat Kota,227148,4,64950000,Komersial
Sukomanunggal,2,4,125,42,SHM,1300,2,2,Furnished,2,Utara,Ya,2,PDAM,Ya,Butuh Renovasi,Dekat Sekolah,193852,3,11000000,Campuran
Sukomanunggal,5,1,167,225,AJB,3500,2,1,Semi-Furnished,2,Selatan,Ya,12,PDAM,Ya,Baru,Dekat Jalan Raya,206235,4,98150000,Campuran
Sukomanunggal,1,1,259,81,AJB,1300,1,2,Unfurnished,1,Barat,Tidak,4,Air Tanah,Ya,Baru,Dekat Jalan Raya,208105,3,15100000,Komersial
Sukomanunggal,3,2,217,137,HGB,1300,2,1,Unfurnished,2,Selatan,Ya,3,PDAM,Tidak,Baru,Dekat Sekolah,198141,5,49100000,Campuran
Sukomanunggal,1,1,124,208,SHM,2200,0,2,Furnished,3,Selatan,Tidak,5,Air Tanah,Ya,Butuh Renovasi,Dekat Pusat Kota,227348,5,64850000,Komersial
Sukomanunggal,1,1,244,309,SHM,3500,1,2,Furnished,3,Barat,Ya,10,PDAM,Ya,Baru,Dekat Pusat Kota,230340,5,163700000,Campuran
Sukomanunggal,6,2,359,402,AJB,4400,0,2,Unfurnished,1,Barat,Tidak,9,Air Tanah,Tidak,Butuh Renovasi,Dekat Jalan Raya,224371,5,122200000,Campuran
Sukomanunggal,3,2,272,223,HGB,2200,1,2,Semi-Furnished,2,Timur,Ya,10,PDAM,Tidak,Bagus,Dekat Jalan Raya,207269,4,93200000,Campuran
Sukomanunggal,2,1,596,178,HGB,1300,2,1,Furnished,2,Timur,Ya,6,Air Tanah,Ya,Butuh Renovasi,Dekat Jalan Raya,215362,4,50700000,Komersial
Sukomanunggal,5,4,487,579,AJB,4400,1,2,Furnished,1,Barat,Ya,7,Air Tanah,Ya,Baru,Dekat Pusat Kota,236288,5,400750000,Campuran
Sukomanunggal,2,3,147,34,AJB,1300,1,1,Unfurnished,2,Utara,Tidak,6,Sumur,Ya,Bagus,Dekat Jalan Raya,218160,1,7450000,Campuran
Sukomanunggal,6,4,44,54,HGB,900,2,0,Unfurnished,1,Selatan,Tidak,4,PDAM,Ya,Baru,Dekat Jalan Raya,219652,4,19650000,Campuran
Sukomanunggal,5,2,258,42,SHM,1300,0,0,Semi-Furnished,2,Selatan,Ya,10,Air Tanah,Ya,Baru,Dekat Sekolah,214643,3,19200000,Campuran
Sukomanunggal,4,4,246,209,HGB,3500,0,2,Unfurnished,2,Barat,Tidak,4,Sumur,Ya,Baru,Dekat Jalan Raya,221292,4,116000000,Komersial
Sukomanunggal,1,3,576,599,AJB,4400,0,1,Semi-Furnished,3,Utara,Ya,9,Sumur,Tidak,Bagus,Dekat Pusat Kota,258148,4,336850000,Perumahan
Sukomanunggal,5,2,114,116,HGB,1300,1,2,Unfurnished,3,Selatan,Tidak,4,Sumur,Ya,Butuh Renovasi,Dekat Sekolah,228062,5,33900000,Campuran
Sukomanunggal,4,3,576,560,AJB,6600,0,1,Semi-Furnished,2,Timur,Ya,12,PDAM,Ya,Baru,Dekat Jalan Raya,269327,5,382150000,Campuran
Sukomanunggal,4,1,339,269,HGB,4400,0,2,Unfurnished,3,Selatan,Tidak,2,Air Tanah,Tidak,Butuh Renovasi,Dekat Pusat Kota,228966,5,98500000,Perumahan
Sukomanunggal,1,3,598,249,AJB,3500,2,1,Unfurnished,1,Utara,Ya,3,PDAM,Ya,Butuh Renovasi,Dekat Pusat Kota,212370,4,51050000,Perumahan
Sukomanunggal,5,2,226,72,HGB,1300,0,1,Unfurnished,2,Timur,Tidak,6,Sumur,Tidak,Bagus,Dekat Jalan Raya,219788,4,21750000,Campuran
Sukomanunggal,1,1,544,190,HGB,2200,1,1,Semi-Furnished,2,Selatan,Tidak,9,Sumur,Ya,Bagus,Dekat Pusat Kota,243352,5,56650000,Komersial
Sukomanunggal,5,4,532,349,HGB,4400,1,1,Unfurnished,3,Utara,Ya,6,Sumur,Ya,Baru,Dekat Jalan Raya,240066,5,232900000,Perumahan
Sukomanunggal,3,4,502,248,SHM,3500,1,1,Furnished,1,Selatan,Tidak,6,PDAM,Ya,Baru,Dekat Sekolah,218284,5,154700000,Komersial
Sukomanunggal,3,1,436,136,AJB,2200,1,1,Semi-Furnished,1,Utara,Tidak,6,Air Tanah,Ya,Butuh Renovasi,Dekat Sekolah,227648,4,27350000,Perumahan
Sukomanunggal,2,4,229,46,AJB,900,2,0,Semi-Furnished,3,Timur,Tidak,8,PDAM,Tidak,Butuh Renovasi,Dekat Pusat Kota,212783,3,17200000,Komersial
Sukomanunggal,3,4,254,159,SHM,1300,1,1,Furnished,3,Selatan,Ya,11,PDAM,Tidak,Baru,Dekat Pusat Kota,240167,5,98800000,Campuran
Sukomanunggal,4,3,97,129,SHM,2200,0,1,Semi-Furnished,2,Utara,Tidak,6,Sumur,Ya,Baru,Dekat Jalan Raya,237717,4,54650000,Perumahan
Tambaksari,3,1,269,260,HGB,3500,1,2,Furnished,1,Utara,Tidak,9,Sumur,Tidak,Baru,Dekat Jalan Raya,228836,5,80550000,Perumahan
Tambaksari,2,4,225,198,AJB,1300,1,2,Furnished,3,Barat,Tidak,9,PDAM,Ya,Bagus,Dekat Sekolah,210125,4,75550000,Campuran
Tambaksari,4,4,368,260,SHM,4400,0,1,Semi-Furnished,3,Utara,Ya,9,Air Tanah,Tidak,Baru,Dekat Sekolah,203060,5,180300000,Komersial
Tambaksari,1,1,271,199,AJB,2200,1,2,Semi-Furnished,2,Selatan,Ya,11,Sumur,Tidak,Baru,Dekat Jalan Raya,232921,5,45800000,Campuran
Tambaksari,1,3,402,95,AJB,1300,0,1,Unfurnished,2,Timur,Ya,3,Air Tanah,Ya,Bagus,Dekat Sekolah,224650,3,17900000,Perumahan
Tambaksari,5,3,438,337,HGB,4400,0,1,Semi-Furnished,2,Utara,Ya,7,Sumur,Ya,Butuh Renovasi,Dekat Jalan Raya,216109,5,139150000,Campuran
